Order_ID,Order_Date,City,Category,Distance_KM,Traffic_Level,Weather,Delivery_Partner,Order_Value,Preparation_Time,Expected_Delivery_Time,Actual_Delivery_Time,Delivery_Status,Delay_Minutes,Day_of_Week,Month
11366,2028-09-27,Hyderabad,Beauty,26.08,Medium,Clear,Partner D,2298.95,5,77.16,93.16,Delayed,16.0,Wednesday,September
11367,2028-09-28,Pune,Grocery,5.49,Medium,Clear,Partner D,2137.03,21,51.980000000000004,63.980000000000004,Delayed,12.0,Thursday,September
11368,2028-09-29,Pune,Home & Kitchen,3.4,Medium,Cloudy,Partner C,857.44,20,46.8,68.8,Delayed,22.0,Friday,September
11369,2028-09-30,Chennai,Electronics,15.05,Medium,Cloudy,Partner A,2632.5,13,63.1,76.1,Delayed,12.999999999999993,Saturday,September
11370,2028-10-01,Chennai,Clothing,9.77,Medium,Clear,Partner B,807.42,29,68.53999999999999,83.53999999999999,Delayed,15.0,Sunday,October
11371,2028-10-02,Delhi,Beauty,17.34,Medium,Clear,Partner A,2487.78,25,79.68,89.68,Delayed,10.0,Monday,October
11372,2028-10-03,Mumbai,Clothing,24.31,Low,Clear,Partner D,3865.35,13,81.62,79.62,On Time,-2.0,Tuesday,October
11373,2028-10-04,Pune,Electronics,4.98,High,Cloudy,Partner B,1439.67,27,56.96,84.96000000000001,Delayed,28.000000000000007,Wednesday,October
11374,2028-10-05,Hyderabad,Clothing,17.84,Low,Cloudy,Partner A,2507.77,13,68.68,70.68,Delayed,2.0,Thursday,October
11375,2028-10-06,Bangalore,Electronics,15.66,Low,Clear,Partner A,4961.68,16,67.32,77.32,Delayed,10.0,Friday,October
11376,2028-10-07,Hyderabad,Grocery,5.18,Medium,Cloudy,Partner A,3495.92,27,57.36,78.36,Delayed,21.0,Saturday,October
11377,2028-10-08,Mumbai,Beauty,19.1,Medium,Cloudy,Partner A,4238.51,13,71.2,80.2,Delayed,9.0,Sunday,October
11378,2028-10-09,Chennai,Electronics,8.94,Medium,Clear,Partner C,2191.27,19,56.879999999999995,63.879999999999995,Delayed,7.0,Monday,October
11379,2028-10-10,Hyderabad,Clothing,15.15,Low,Clear,Partner A,3885.73,6,56.3,53.3,On Time,-3.0,Tuesday,October
11380,2028-10-11,Delhi,Beauty,3.39,Medium,Cloudy,Partner D,394.44,15,41.78,62.78,Delayed,21.0,Wednesday,October
11381,2028-10-12,Mumbai,Grocery,14.33,Medium,Rainy,Partner D,789.97,15,63.66,91.66,Delayed,28.0,Thursday,October
11382,2028-10-13,Chennai,Beauty,9.89,High,Clear,Partner C,1174.74,12,51.78,76.78,Delayed,25.0,Friday,October
11383,2028-10-14,Bangalore,Electronics,24.85,High,Clear,Partner B,2129.37,27,96.7,115.7,Delayed,19.0,Saturday,October
11384,2028-10-15,Chennai,Grocery,2.65,Medium,Clear,Partner B,4259.58,10,35.3,53.3,Delayed,18.0,Sunday,October
11385,2028-10-16,Delhi,Clothing,13.14,Medium,Cloudy,Partner D,1862.08,25,71.28,83.28,Delayed,12.0,Monday,October
11386,2028-10-17,Mumbai,Grocery,14.29,Medium,Clear,Partner D,3342.18,24,72.58,82.58,Delayed,10.0,Tuesday,October
11387,2028-10-18,Bangalore,Grocery,22.03,Low,Clear,Partner C,3604.71,11,75.06,74.06,On Time,-1.0,Wednesday,October
11388,2028-10-19,Delhi,Home & Kitchen,17.65,Medium,Cloudy,Partner B,3013.68,7,62.3,81.3,Delayed,19.0,Thursday,October
11389,2028-10-20,Chennai,Grocery,20.35,Medium,Cloudy,Partner B,1914.76,12,72.7,85.7,Delayed,13.0,Friday,October
11390,2028-10-21,Delhi,Grocery,23.53,High,Clear,Partner A,2969.86,22,89.06,111.06,Delayed,22.0,Saturday,October
11391,2028-10-22,Mumbai,Beauty,26.0,Low,Clear,Partner A,1842.87,21,93.0,102.0,Delayed,9.0,Sunday,October
11392,2028-10-23,Pune,Clothing,10.1,Medium,Cloudy,Partner A,602.59,15,55.2,64.2,Delayed,9.0,Monday,October
11393,2028-10-24,Delhi,Beauty,16.6,Medium,Clear,Partner C,4965.46,6,59.2,67.2,Delayed,8.0,Tuesday,October
11394,2028-10-25,Delhi,Beauty,25.36,Medium,Clear,Partner D,810.48,29,99.72,116.72,Delayed,17.0,Wednesday,October
11395,2028-10-26,Chennai,Electronics,29.69,Low,Rainy,Partner C,547.27,25,104.38,126.38,Delayed,22.0,Thursday,October
11396,2028-10-27,Chennai,Beauty,26.8,High,Clear,Partner B,4416.95,28,101.6,121.6,Delayed,20.0,Friday,October
11397,2028-10-28,Bangalore,Home & Kitchen,11.77,Medium,Cloudy,Partner D,1648.81,23,66.53999999999999,85.53999999999999,Delayed,19.0,Saturday,October
11398,2028-10-29,Chennai,Home & Kitchen,6.66,Medium,Rainy,Partner A,3321.43,11,44.32,65.32,Delayed,20.999999999999993,Sunday,October
11399,2028-10-30,Hyderabad,Electronics,15.19,Low,Clear,Partner C,1779.23,22,72.38,67.38,On Time,-5.0,Monday,October
11400,2028-10-31,Mumbai,Clothing,22.51,Medium,Clear,Partner C,2078.98,12,77.02000000000001,90.02000000000001,Delayed,13.0,Tuesday,October
11401,2028-11-01,Mumbai,Clothing,15.28,Medium,Cloudy,Partner A,1458.14,18,68.56,78.56,Delayed,10.0,Wednesday,November
11402,2028-11-02,Pune,Beauty,15.01,Low,Rainy,Partner C,1846.61,11,61.019999999999996,69.02,Delayed,8.0,Thursday,November
11403,2028-11-03,Pune,Beauty,25.31,Low,Rainy,Partner A,2171.36,25,95.62,110.62,Delayed,15.0,Friday,November
11404,2028-11-04,Mumbai,Beauty,11.48,High,Cloudy,Partner B,3658.0,8,50.96,74.96000000000001,Delayed,24.000000000000007,Saturday,November
11405,2028-11-05,Pune,Clothing,25.93,Low,Clear,Partner D,2655.37,21,92.86,91.86,On Time,-1.0,Sunday,November
11406,2028-11-06,Bangalore,Grocery,12.8,Low,Cloudy,Partner B,4729.11,9,54.6,63.6,Delayed,9.0,Monday,November
11407,2028-11-07,Chennai,Home & Kitchen,10.52,Medium,Clear,Partner B,401.03,16,57.04,67.03999999999999,Delayed,9.999999999999993,Tuesday,November
11408,2028-11-08,Mumbai,Grocery,14.17,High,Clear,Partner A,2614.73,13,61.34,87.34,Delayed,26.0,Wednesday,November
11409,2028-11-09,Pune,Grocery,23.11,Low,Clear,Partner C,3004.28,30,96.22,101.22,Delayed,5.0,Thursday,November
11410,2028-11-10,Mumbai,Clothing,4.65,Medium,Clear,Partner B,4616.95,24,53.3,73.3,Delayed,20.0,Friday,November
11411,2028-11-11,Hyderabad,Grocery,6.7,Low,Cloudy,Partner B,435.96,17,50.4,51.4,Delayed,1.0,Saturday,November
11412,2028-11-12,Delhi,Electronics,28.59,Low,Clear,Partner B,2952.8,29,106.18,101.18,On Time,-5.0,Sunday,November
11413,2028-11-13,Chennai,Beauty,6.09,Low,Clear,Partner C,4297.42,22,54.18,52.18,On Time,-2.0,Monday,November
11414,2028-11-14,Mumbai,Electronics,17.46,High,Clear,Partner C,1361.25,24,78.92,101.92,Delayed,23.0,Tuesday,November
11415,2028-11-15,Delhi,Home & Kitchen,17.8,Low,Rainy,Partner A,4406.2,13,68.6,75.6,Delayed,7.0,Wednesday,November
11416,2028-11-16,Pune,Beauty,15.2,Low,Cloudy,Partner B,291.41,8,58.4,65.4,Delayed,7.000000000000007,Thursday,November
11417,2028-11-17,Delhi,Grocery,19.7,Medium,Clear,Partner D,3715.78,25,84.4,91.4,Delayed,7.0,Friday,November
11418,2028-11-18,Chennai,Home & Kitchen,7.66,High,Clear,Partner C,4678.94,12,47.32,76.32,Delayed,28.999999999999993,Saturday,November
11419,2028-11-19,Mumbai,Beauty,17.03,Low,Clear,Partner A,3354.55,5,59.06,68.06,Delayed,9.0,Sunday,November
11420,2028-11-20,Hyderabad,Grocery,11.79,Medium,Rainy,Partner B,2307.34,21,64.58,85.58,Delayed,21.0,Monday,November
11421,2028-11-21,Pune,Electronics,20.19,Low,Cloudy,Partner D,415.43,29,89.38,93.38,Delayed,4.0,Tuesday,November
11422,2028-11-22,Mumbai,Beauty,5.1,Medium,Cloudy,Partner C,4616.55,13,43.2,59.2,Delayed,16.0,Wednesday,November
11423,2028-11-23,Chennai,Grocery,17.56,Medium,Cloudy,Partner D,2457.42,24,79.12,92.12,Delayed,13.0,Thursday,November
11424,2028-11-24,Pune,Electronics,6.37,Medium,Clear,Partner C,339.18,17,49.74,56.74,Delayed,7.0,Friday,November
11425,2028-11-25,Bangalore,Home & Kitchen,9.08,Medium,Rainy,Partner A,3511.14,6,44.16,73.16,Delayed,29.0,Saturday,November
11426,2028-11-26,Delhi,Home & Kitchen,7.34,Medium,Cloudy,Partner D,2512.82,17,51.68,65.68,Delayed,14.000000000000007,Sunday,November
11427,2028-11-27,Chennai,Home & Kitchen,6.3,Low,Clear,Partner B,796.86,13,45.6,54.6,Delayed,9.0,Monday,November
11428,2028-11-28,Bangalore,Home & Kitchen,24.95,Medium,Clear,Partner B,1228.5,24,93.9,111.9,Delayed,18.0,Tuesday,November
11429,2028-11-29,Mumbai,Clothing,9.29,Low,Cloudy,Partner C,509.56,10,48.58,49.58,Delayed,1.0,Wednesday,November
11430,2028-11-30,Hyderabad,Beauty,27.89,High,Rainy,Partner B,2956.61,5,80.78,109.78,Delayed,29.0,Thursday,November
11431,2028-12-01,Pune,Beauty,29.13,High,Clear,Partner D,3185.74,29,107.25999999999999,135.26,Delayed,28.0,Friday,December
11432,2028-12-02,Delhi,Clothing,17.57,High,Rainy,Partner A,2627.56,9,64.14,97.14,Delayed,33.0,Saturday,December
11433,2028-12-03,Pune,Grocery,5.15,High,Cloudy,Partner C,4122.09,7,37.3,65.3,Delayed,28.0,Sunday,December
11434,2028-12-04,Mumbai,Grocery,11.86,Medium,Clear,Partner D,4332.84,8,51.72,66.72,Delayed,15.0,Monday,December
11435,2028-12-05,Pune,Home & Kitchen,24.13,Medium,Clear,Partner C,3155.0,5,73.25999999999999,84.25999999999999,Delayed,11.0,Tuesday,December
11436,2028-12-06,Delhi,Electronics,11.65,Low,Clear,Partner A,261.23,18,61.3,59.3,On Time,-2.0,Wednesday,December
11437,2028-12-07,Mumbai,Grocery,3.52,Medium,Cloudy,Partner C,3537.1,13,40.04,59.04,Delayed,19.0,Thursday,December
11438,2028-12-08,Pune,Electronics,17.15,Medium,Clear,Partner B,2206.4,28,82.3,93.3,Delayed,11.0,Friday,December
11439,2028-12-09,Hyderabad,Beauty,25.51,Medium,Clear,Partner B,2914.68,8,79.02000000000001,94.02000000000001,Delayed,15.0,Saturday,December
11440,2028-12-10,Chennai,Electronics,24.08,High,Cloudy,Partner C,3315.59,22,90.16,121.16,Delayed,31.0,Sunday,December
11441,2028-12-11,Mumbai,Beauty,6.08,Low,Cloudy,Partner A,1881.14,18,50.16,49.16,On Time,-1.0,Monday,December
11442,2028-12-12,Chennai,Clothing,20.51,Medium,Clear,Partner A,4602.07,29,90.02000000000001,95.02000000000001,Delayed,5.0,Tuesday,December
11443,2028-12-13,Mumbai,Clothing,7.39,High,Clear,Partner B,843.08,8,42.78,68.78,Delayed,26.0,Wednesday,December
11444,2028-12-14,Hyderabad,Home & Kitchen,7.33,Low,Clear,Partner A,3423.26,29,63.66,72.66,Delayed,9.0,Thursday,December
11445,2028-12-15,Chennai,Grocery,26.35,Medium,Cloudy,Partner C,220.93,14,86.7,109.7,Delayed,23.0,Friday,December
11446,2028-12-16,Bangalore,Home & Kitchen,8.24,High,Rainy,Partner D,4638.33,7,43.480000000000004,71.48,Delayed,28.0,Saturday,December
11447,2028-12-17,Delhi,Beauty,8.63,Medium,Clear,Partner C,740.02,27,64.26,72.26,Delayed,8.0,Sunday,December
11448,2028-12-18,Bangalore,Home & Kitchen,1.02,Medium,Rainy,Partner B,655.44,11,33.04,57.04,Delayed,24.0,Monday,December
11449,2028-12-19,Pune,Electronics,26.25,Low,Cloudy,Partner B,1798.44,14,86.5,86.5,On Time,0.0,Tuesday,December
11450,2028-12-20,Hyderabad,Beauty,23.99,Medium,Cloudy,Partner B,1993.12,17,84.97999999999999,106.97999999999999,Delayed,22.0,Wednesday,December
11451,2028-12-21,Bangalore,Clothing,19.19,High,Cloudy,Partner A,1228.64,8,66.38,93.38,Delayed,27.0,Thursday,December
11452,2028-12-22,Mumbai,Grocery,22.76,Medium,Clear,Partner C,3008.58,22,87.52000000000001,106.52000000000001,Delayed,19.0,Friday,December
11453,2028-12-23,Pune,Beauty,5.41,Medium,Clear,Partner D,2325.99,15,45.82,55.82,Delayed,10.0,Saturday,December
11454,2028-12-24,Pune,Beauty,14.29,Low,Cloudy,Partner C,364.04,29,77.58,80.58,Delayed,3.0,Sunday,December
11455,2028-12-25,Bangalore,Electronics,11.19,Low,Cloudy,Partner D,1734.33,8,50.379999999999995,60.379999999999995,Delayed,10.0,Monday,December
11456,2028-12-26,Bangalore,Grocery,3.72,High,Cloudy,Partner C,4090.08,28,55.44,81.44,Delayed,26.0,Tuesday,December
11457,2028-12-27,Hyderabad,Clothing,15.1,Medium,Clear,Partner B,3510.57,18,68.2,81.2,Delayed,13.0,Wednesday,December
11458,2028-12-28,Delhi,Beauty,27.7,Medium,Rainy,Partner D,3679.38,22,97.4,117.4,Delayed,20.0,Thursday,December
11459,2028-12-29,Bangalore,Beauty,2.16,Low,Cloudy,Partner C,3550.96,12,36.32,42.32,Delayed,6.0,Friday,December
11460,2028-12-30,Bangalore,Electronics,9.45,Medium,Clear,Partner A,1692.67,14,52.9,71.9,Delayed,19.000000000000007,Saturday,December
11461,2028-12-31,Chennai,Home & Kitchen,7.02,High,Clear,Partner A,678.39,9,43.04,72.03999999999999,Delayed,28.999999999999993,Sunday,December
11462,2029-01-01,Mumbai,Clothing,7.91,Medium,Cloudy,Partner C,1507.84,27,62.82,82.82,Delayed,19.999999999999993,Monday,January
11463,2029-01-02,Chennai,Grocery,27.34,Low,Cloudy,Partner B,4192.57,11,85.68,98.68,Delayed,13.0,Tuesday,January
11464,2029-01-03,Chennai,Beauty,14.57,Medium,Clear,Partner D,4906.26,16,65.14,75.14,Delayed,10.0,Wednesday,January
11465,2029-01-04,Pune,Beauty,14.52,High,Rainy,Partner C,2570.47,29,78.03999999999999,120.03999999999999,Delayed,42.0,Thursday,January
11466,2029-01-05,Delhi,Clothing,23.06,Medium,Clear,Partner A,246.56,7,73.12,93.12,Delayed,20.0,Friday,January
11467,2029-01-06,Mumbai,Home & Kitchen,5.48,High,Clear,Partner D,872.22,30,60.96,76.96000000000001,Delayed,16.000000000000007,Saturday,January
11468,2029-01-07,Hyderabad,Beauty,15.13,Medium,Rainy,Partner A,1745.99,8,58.260000000000005,84.26,Delayed,26.0,Sunday,January
11469,2029-01-08,Hyderabad,Clothing,13.47,High,Rainy,Partner A,2977.21,14,60.94,100.94,Delayed,40.0,Monday,January
11470,2029-01-09,Bangalore,Electronics,18.31,Medium,Cloudy,Partner C,560.45,8,64.62,82.62,Delayed,18.0,Tuesday,January
11471,2029-01-10,Bangalore,Home & Kitchen,29.99,Low,Rainy,Partner A,4728.12,19,98.97999999999999,110.97999999999999,Delayed,12.0,Wednesday,January
11472,2029-01-11,Hyderabad,Grocery,23.31,Medium,Clear,Partner D,1952.4,14,80.62,86.62,Delayed,6.0,Thursday,January
11473,2029-01-12,Bangalore,Beauty,12.54,Low,Rainy,Partner B,4580.4,25,70.08,84.08,Delayed,14.0,Friday,January
11474,2029-01-13,Delhi,Clothing,25.0,High,Clear,Partner C,3946.5,26,96.0,114.0,Delayed,18.0,Saturday,January
11475,2029-01-14,Chennai,Electronics,5.95,High,Clear,Partner D,3826.1,20,51.9,70.9,Delayed,19.000000000000007,Sunday,January
11476,2029-01-15,Bangalore,Grocery,1.88,Medium,Clear,Partner C,3112.25,19,42.76,54.76,Delayed,12.0,Monday,January
11477,2029-01-16,Pune,Clothing,6.93,Medium,Clear,Partner A,3208.56,23,56.86,74.86,Delayed,18.0,Tuesday,January
11478,2029-01-17,Bangalore,Clothing,10.87,Low,Clear,Partner A,3262.42,24,65.74,70.74,Delayed,5.0,Wednesday,January
11479,2029-01-18,Mumbai,Grocery,15.81,High,Clear,Partner D,3217.86,23,74.62,96.62,Delayed,22.0,Thursday,January
11480,2029-01-19,Delhi,Electronics,18.84,Medium,Clear,Partner D,2857.9,22,79.68,95.68,Delayed,16.0,Friday,January
11481,2029-01-20,Mumbai,Electronics,27.41,Low,Clear,Partner B,4934.79,30,104.82,112.82,Delayed,8.0,Saturday,January
11482,2029-01-21,Mumbai,Home & Kitchen,15.79,Medium,Cloudy,Partner D,3714.99,16,67.58,86.58,Delayed,19.0,Sunday,January
11483,2029-01-22,Pune,Beauty,15.54,Low,Clear,Partner D,3929.34,29,80.08,90.08,Delayed,10.0,Monday,January
11484,2029-01-23,Delhi,Grocery,2.46,Medium,Clear,Partner C,4387.82,20,44.92,54.92,Delayed,10.0,Tuesday,January
11485,2029-01-24,Delhi,Grocery,2.01,Medium,Cloudy,Partner A,1235.07,5,29.02,40.019999999999996,Delayed,10.999999999999996,Wednesday,January
11486,2029-01-25,Delhi,Grocery,16.98,Low,Rainy,Partner D,602.26,20,73.96000000000001,94.96000000000001,Delayed,21.0,Thursday,January
11487,2029-01-26,Delhi,Electronics,13.71,High,Cloudy,Partner B,2517.89,6,53.42,71.42,Delayed,18.0,Friday,January
11488,2029-01-27,Delhi,Beauty,25.34,Low,Clear,Partner D,2667.59,28,98.68,104.68,Delayed,6.0,Saturday,January
11489,2029-01-28,Pune,Home & Kitchen,5.66,Low,Cloudy,Partner A,4180.07,19,50.32,54.32,Delayed,4.0,Sunday,January
11490,2029-01-29,Bangalore,Clothing,1.72,Low,Clear,Partner D,2330.16,11,34.44,36.44,Delayed,2.0,Monday,January
11491,2029-01-30,Mumbai,Clothing,14.02,High,Clear,Partner C,2940.09,5,53.04,76.03999999999999,Delayed,22.999999999999993,Tuesday,January
11492,2029-01-31,Delhi,Grocery,7.89,Medium,Clear,Partner A,2729.94,9,44.78,50.78,Delayed,6.0,Wednesday,January
11493,2029-02-01,Bangalore,Beauty,2.44,Medium,Rainy,Partner D,383.37,14,38.879999999999995,55.879999999999995,Delayed,17.0,Thursday,February
11494,2029-02-02,Bangalore,Electronics,22.01,Low,Clear,Partner C,3153.03,26,90.02000000000001,88.02000000000001,On Time,-2.0,Friday,February
11495,2029-02-03,Mumbai,Beauty,4.24,Low,Clear,Partner A,4174.61,25,53.480000000000004,60.480000000000004,Delayed,7.0,Saturday,February
11496,2029-02-04,Pune,Beauty,18.64,Medium,Clear,Partner D,956.0,8,65.28,74.28,Delayed,9.0,Sunday,February
11497,2029-02-05,Hyderabad,Electronics,9.15,High,Rainy,Partner C,3052.79,18,56.3,92.3,Delayed,36.0,Monday,February
11498,2029-02-06,Hyderabad,Grocery,6.03,High,Cloudy,Partner B,3049.33,17,49.06,78.06,Delayed,29.0,Tuesday,February
11499,2029-02-07,Bangalore,Beauty,12.01,Low,Clear,Partner C,988.09,5,49.019999999999996,44.019999999999996,On Time,-5.0,Wednesday,February
11500,2029-02-08,Chennai,Clothing,24.24,Medium,Cloudy,Partner B,792.63,20,88.47999999999999,100.47999999999999,Delayed,12.0,Thursday,February
